"state_from","county_from","state_to","county_to","in","out","change"
26,125,12,97,0,56,-56
26,125,12,99,163,365,-202
26,125,12,101,111,130,-19
26,125,12,103,152,260,-108
26,125,12,105,56,174,-118
26,125,12,109,27,72,-45
26,125,12,111,33,64,-31
26,125,12,115,90,185,-95
26,125,12,117,60,120,-60
26,125,12,119,0,64,-64
26,125,12,127,56,82,-26
26,125,13,51,37,39,-2
26,125,13,57,0,35,-35
26,125,13,63,0,42,-42
26,125,13,67,77,223,-146
26,125,13,89,52,199,-147
26,125,13,97,0,50,-50
26,125,13,117,0,48,-48
26,125,13,121,95,394,-299
26,125,13,135,83,187,-104
26,125,13,151,0,35,-35
26,125,13,245,0,31,-31
26,125,15,3,100,99,1
26,125,17,19,32,39,-7
26,125,17,31,939,2228,-1289
26,125,17,43,199,339,-140
26,125,17,89,69,89,-20
26,125,17,97,92,219,-127
26,125,17,111,0,66,-66
26,125,17,113,42,103,-61
26,125,17,143,61,40,21
26,125,17,197,125,136,-11
26,125,17,201,0,59,-59
26,125,18,3,96,88,8
26,125,18,5,39,40,-1
26,125,18,57,114,127,-13
26,125,18,81,0,32,-32
26,125,18,89,40,41,-1
26,125,18,97,116,229,-113
26,125,18,105,42,36,6
26,125,18,127,0,34,-34
26,125,18,141,33,104,-71
26,125,18,157,35,27,8
26,125,19,153,0,35,-35
26,125,19,163,0,60,-60
26,125,20,91,73,115,-42
26,125,20,173,0,49,-49
26,125,21,15,0,57,-57
26,125,21,67,38,101,-63
26,125,21,93,0,44,-44
26,125,21,111,49,117,-68
26,125,21,117,0,62,-62
26,125,22,17,0,37,-37
26,125,22,33,32,38,-6
26,125,22,51,0,28,-28
26,125,22,71,0,47,-47
26,125,22,103,0,26,-26
26,125,24,3,32,39,-7
26,125,24,5,78,86,-8
26,125,24,27,26,95,-69
26,125,24,31,77,200,-123
26,125,24,33,27,62,-35
26,125,24,510,0,94,-94
26,125,25,17,84,223,-139
26,125,25,21,54,75,-21
26,125,25,25,55,108,-53
26,125,25,27,33,42,-9
26,125,26,1,28,58,-30
26,125,26,5,85,83,2
26,125,26,7,67,72,-5
26,125,26,9,52,85,-33
26,125,26,11,61,37,24
26,125,26,17,150,122,28
26,125,26,19,30,49,-19
26,125,26,21,80,168,-88
26,125,26,25,90,114,-24
26,125,26,29,42,68,-26
26,125,26,31,82,66,16
26,125,26,33,36,46,-10
26,125,26,35,76,82,-6
26,125,26,37,123,81,42
26,125,26,39,26,74,-48
26,125,26,45,152,129,23
26,125,26,47,98,108,-10
26,125,26,49,2633,2956,-323
26,125,26,51,91,112,-21
26,125,26,55,155,191,-36
26,125,26,57,32,31,1
26,125,26,59,67,29,38
26,125,26,61,51,37,14
26,125,26,63,106,141,-35
26,125,26,65,952,703,249
26,125,26,67,49,28,21
26,125,26,69,76,110,-34
26,125,26,73,179,112,67
26,125,26,75,196,176,20
26,125,26,77,389,490,-101
26,125,26,79,25,39,-14
26,125,26,81,624,662,-38
26,125,26,87,953,920,33
26,125,26,89,39,75,-36
26,125,26,91,96,114,-18
26,125,26,93,1867,2458,-591
26,125,26,99,12559,11138,1421
26,125,26,101,0,29,-29
26,125,26,103,70,68,2
26,125,26,105,0,57,-57
26,125,26,107,69,102,-33
26,125,26,111,125,162,-37
26,125,26,115,247,190,57
26,125,26,117,29,47,-18
26,125,26,119,41,71,-30
26,125,26,121,98,95,3
26,125,26,127,25,0,25
26,125,26,129,71,57,14
26,125,26,133,0,35,-35
26,125,26,135,0,46,-46
26,125,26,137,73,73,0
26,125,26,139,167,190,-23
26,125,26,141,35,47,-12
26,125,26,143,87,155,-68
26,125,26,145,364,263,101
26,125,26,147,567,403,164
26,125,26,149,32,0,32
26,125,26,151,127,104,23
26,125,26,155,163,155,8
26,125,26,157,137,117,20
26,125,26,159,34,32,2
26,125,26,161,1879,2126,-247
26,125,26,163,27079,17275,9804
26,125,26,165,63,80,-17
26,125,27,37,29,44,-15
26,125,27,53,138,270,-132
26,125,27,123,46,53,-7
26,125,29,47,0,39,-39
26,125,29,95,47,83,-36
26,125,29,165,0,36,-36
26,125,29,183,32,51,-19
26,125,29,189,150,235,-85
26,125,29,510,0,36,-36
26,125,31,55,33,59,-26
26,125,32,3,206,822,-616
26,125,34,3,45,68,-23
26,125,34,5,0,57,-57
26,125,34,7,0,28,-28
26,125,34,13,0,32,-32
26,125,34,17,0,88,-88
26,125,34,23,74,110,-36
26,125,34,27,0,87,-87
26,125,34,35,0,24,-24
26,125,35,1,0,75,-75
26,125,35,43,0,37,-37
26,125,35,49,0,27,-27
26,125,36,1,0,52,-52
26,125,36,5,32,32,0
26,125,36,29,92,80,12
26,125,36,47,92,190,-98
26,125,36,55,90,79,11
26,125,36,59,40,38,2
26,125,36,61,178,498,-320
26,125,36,81,65,126,-61
26,125,36,103,33,31,2
26,125,36,119,42,58,-16
26,125,37,21,32,36,-4
26,125,37,25,0,32,-32
26,125,37,51,28,69,-41
26,125,37,63,0,69,-69
26,125,37,67,0,63,-63
26,125,37,81,46,76,-30
26,125,37,97,0,90,-90
26,125,37,119,125,412,-287
26,125,37,125,0,28,-28
26,125,37,129,0,47,-47
26,125,37,133,64,97,-33
26,125,37,135,0,46,-46
26,125,37,147,0,38,-38
26,125,37,183,74,367,-293
26,125,39,3,0,26,-26
26,125,39,17,23,97,-74
26,125,39,35,293,359,-66
26,125,39,41,34,78,-44
26,125,39,49,263,322,-59
26,125,39,57,32,0,32
26,125,39,61,121,155,-34
26,125,39,63,34,30,4
26,125,39,85,0,26,-26
26,125,39,93,0,60,-60
26,125,39,95,177,275,-98
26,125,39,103,32,27,5
26,125,39,113,115,121,-6
26,125,39,133,0,33,-33
26,125,39,151,0,35,-35
26,125,39,153,111,87,24
26,125,39,159,0,55,-55
26,125,39,165,0,92,-92
26,125,39,173,57,67,-10
26,125,40,109,0,47,-47
26,125,40,143,0,69,-69
26,125,41,51,48,107,-59
26,125,41,67,35,55,-20
26,125,42,3,142,172,-30
26,125,42,17,0,49,-49
26,125,42,29,0,65,-65
26,125,42,43,0,35,-35
26,125,42,45,0,21,-21
26,125,42,49,29,47,-18
26,125,42,91,64,89,-25
26,125,42,101,57,97,-40
26,125,44,7,0,41,-41
26,125,45,7,0,31,-31
26,125,45,13,0,94,-94
26,125,45,15,0,45,-45
26,125,45,19,37,90,-53
26,125,45,35,0,52,-52
26,125,45,45,63,199,-136
26,125,45,51,0,68,-68
26,125,45,63,0,38,-38
26,125,45,79,45,47,-2
26,125,45,83,0,42,-42
26,125,45,91,0,72,-72
26,125,47,37,77,235,-158
26,125,47,65,0,59,-59
26,125,47,93,37,115,-78
26,125,47,113,0,31,-31
26,125,47,119,33,27,6
26,125,47,125,0,73,-73
26,125,47,149,0,62,-62
26,125,47,157,102,139,-37
26,125,47,165,0,60,-60
26,125,47,187,0,73,-73
26,125,48,27,38,35,3
26,125,48,29,65,137,-72
26,125,48,39,0,32,-32
26,125,48,85,72,298,-226
26,125,48,113,109,328,-219
26,125,48,121,66,158,-92
26,125,48,141,66,59,7
26,125,48,157,0,98,-98
26,125,48,201,132,601,-469
26,125,48,215,39,52,-13
26,125,48,339,0,113,-113
26,125,48,439,110,359,-249
26,125,48,453,46,191,-145
26,125,48,491,0,89,-89
26,125,49,35,62,83,-21
26,125,51,3,0,49,-49
26,125,51,13,28,114,-86
26,125,51,41,0,54,-54
26,125,51,59,116,243,-127
26,125,51,87,0,66,-66
26,125,51,107,0,74,-74
26,125,51,153,37,52,-15
26,125,51,510,27,58,-31
26,125,51,550,52,0,52
26,125,51,710,44,31,13
26,125,51,810,82,56,26
26,125,53,11,0,53,-53
26,125,53,33,118,401,-283
26,125,53,53,48,56,-8
26,125,53,61,44,152,-108
26,125,55,9,33,0,33
26,125,55,25,85,139,-54
26,125,55,79,67,148,-81
26,125,55,117,0,45,-45
26,125,55,133,59,61,-2
26,127,26,81,136,84,52
26,127,26,105,88,185,-97
26,127,26,121,446,512,-66
26,127,26,123,171,181,-10
26,127,26,125,0,25,-25
26,127,26,139,97,81,16
26,127,48,215,43,72,-29
26,129,26,11,89,125,-36
26,129,26,17,49,66,-17
26,129,26,49,130,57,73
26,129,26,51,79,34,45
26,129,26,65,0,32,-32
26,129,26,69,92,131,-39
26,129,26,99,59,31,28
26,129,26,111,0,37,-37
26,129,26,125,57,71,-14
26,129,26,135,49,0,49
26,129,26,143,85,58,27
26,129,26,145,39,65,-26
26,129,26,157,37,0,37
26,129,26,163,106,35,71
26,131,26,53,26,67,-41
26,131,26,61,41,58,-17
26,131,26,103,0,25,-25
26,133,26,35,48,63,-15
26,133,26,49,47,0,47
26,133,26,55,42,30,12
26,133,26,65,0,26,-26
26,133,26,73,32,60,-28
26,133,26,81,123,102,21
26,133,26,85,127,98,29
26,133,26,107,292,329,-37
26,133,26,113,97,71,26
26,133,26,123,43,0,43
26,133,26,125,35,0,35
26,133,26,139,0,25,-25
26,133,26,163,51,0,51
26,133,26,165,254,298,-44
26,135,26,39,37,0,37
26,135,26,49,27,0,27
26,135,26,99,60,0,60
26,135,26,119,0,35,-35
26,135,26,125,46,0,46
26,135,26,129,0,49,-49
26,135,26,163,30,0,30
26,137,26,7,40,0,40
26,137,26,9,86,91,-5
26,137,26,29,63,61,2
26,137,26,31,68,63,5
26,137,26,39,98,99,-1
26,137,26,47,44,57,-13
26,137,26,49,29,28,1
26,137,26,55,32,80,-48
26,137,26,65,0,36,-36
26,137,26,79,29,0,29
26,137,26,81,40,77,-37
26,137,26,99,69,52,17
26,137,26,119,91,59,32
26,137,26,125,73,73,0
26,137,26,143,46,0,46
26,137,26,163,91,54,37
26,137,48,221,0,44,-44
26,139,4,13,62,143,-81
26,139,4,19,0,48,-48
26,139,6,37,66,58,8
26,139,6,59,28,45,-17
26,139,6,71,29,29,0
26,139,6,73,49,76,-27
26,139,6,77,0,59,-59
26,139,6,85,0,33,-33
26,139,8,41,29,54,-25
26,139,8,59,0,35,-35
26,139,12,11,26,31,-5
26,139,12,57,27,0,27
26,139,12,71,39,38,1
26,139,12,95,0,21,-21
26,139,12,99,0,30,-30
26,139,12,103,0,48,-48
26,139,12,115,0,50,-50
26,139,12,127,0,23,-23
26,139,15,3,32,34,-2
26,139,17,31,216,251,-35
26,139,17,43,62,53,9
26,139,18,3,28,0,28
26,139,18,97,23,32,-9
26,139,25,17,0,22,-22
26,139,26,5,1871,1924,-53
26,139,26,15,87,113,-26
26,139,26,17,0,24,-24
26,139,26,21,100,123,-23
26,139,26,25,31,51,-20
26,139,26,37,29,29,0
26,139,26,45,61,76,-15
26,139,26,49,147,25,122
26,139,26,55,59,39,20
26,139,26,57,26,0,26
26,139,26,65,167,125,42
26,139,26,67,70,86,-16
26,139,26,73,46,0,46
26,139,26,75,59,31,28
26,139,26,77,280,246,34
26,139,26,81,5654,4824,830
26,139,26,85,31,50,-19
26,139,26,91,28,0,28
26,139,26,93,62,40,22
26,139,26,99,120,49,71
26,139,26,101,0,31,-31
26,139,26,103,33,32,1
26,139,26,105,80,67,13
26,139,26,107,59,85,-26
26,139,26,111,54,34,20
26,139,26,117,96,94,2
26,139,26,121,1676,1855,-179
26,139,26,123,165,185,-20
26,139,26,125,190,167,23
26,139,26,127,81,97,-16
26,139,26,133,25,0,25
26,139,26,145,83,35,48
26,139,26,159,144,96,48
26,139,26,161,81,99,-18
26,139,26,163,186,124,62
26,139,26,165,30,36,-6
26,139,27,53,38,33,5
26,139,32,3,0,48,-48
26,139,36,55,0,40,-40
26,139,36,61,0,23,-23
26,139,37,119,0,43,-43
26,139,39,49,48,35,13
26,139,41,51,0,23,-23
26,139,47,149,0,35,-35
26,139,48,29,0,63,-63
26,139,48,113,37,0,37
26,139,48,201,0,66,-66
26,139,48,215,133,166,-33
26,139,48,439,0,39,-39
26,139,53,33,28,0,28
26,139,55,79,0,53,-53
26,141,26,7,119,135,-16
26,141,26,31,59,122,-63
26,141,26,99,48,23,25
26,141,26,125,47,35,12
26,143,12,71,0,31,-31
26,143,26,17,0,41,-41
26,143,26,35,51,34,17
26,143,26,39,100,121,-21
26,143,26,49,108,84,24
26,143,26,51,29,0,29
26,143,26,55,0,47,-47
26,143,26,65,42,32,10
26,143,26,73,0,24,-24
26,143,26,75,31,0,31
26,143,26,81,28,38,-10
26,143,26,93,28,24,4
26,143,26,99,126,78,48
26,143,26,111,37,40,-3
26,143,26,113,48,81,-33
26,143,26,125,155,87,68
26,143,26,129,58,85,-27
26,143,26,137,0,46,-46
26,143,26,145,59,45,14
26,143,26,147,31,0,31
26,143,26,155,41,0,41
26,143,26,163,170,87,83
26,143,26,165,31,0,31
26,145,4,13,55,112,-57
26,145,6,73,0,56,-56
26,145,8,41,0,37,-37
26,145,12,57,0,34,-34
26,145,12,71,32,32,0
26,145,12,95,0,39,-39
26,145,12,103,0,32,-32
26,145,13,67,0,31,-31
26,145,13,121,0,25,-25
26,145,17,31,41,86,-45
26,145,18,97,0,37,-37
26,145,26,1,23,0,23
26,145,26,11,99,87,12
26,145,26,17,955,1106,-151
26,145,26,25,0,29,-29
26,145,26,35,53,53,0
26,145,26,37,56,95,-39
26,145,26,39,0,38,-38
26,145,26,45,36,79,-43
26,145,26,47,0,38,-38
26,145,26,49,938,861,77
26,145,26,51,63,78,-15
26,145,26,55,53,78,-25
26,145,26,57,180,177,3
26,145,26,63,105,45,60
26,145,26,65,110,216,-106
26,145,26,69,79,68,11
26,145,26,73,82,108,-26
26,145,26,77,53,78,-25
26,145,26,81,202,323,-121
26,145,26,87,45,46,-1
26,145,26,91,0,26,-26
26,145,26,93,44,52,-8
26,145,26,99,127,166,-39
26,145,26,107,0,29,-29
26,145,26,111,543,614,-71
26,145,26,115,0,26,-26
26,145,26,117,37,0,37
26,145,26,121,33,0,33
26,145,26,125,263,364,-101
26,145,26,129,65,39,26
26,145,26,139,35,83,-48
26,145,26,143,45,59,-14
26,145,26,147,0,57,-57
26,145,26,151,43,26,17
26,145,26,155,249,259,-10
26,145,26,157,449,346,103
26,145,26,161,108,149,-41
26,145,26,163,188,245,-57
26,145,27,53,0,28,-28
26,145,32,3,0,88,-88
26,145,37,51,0,35,-35
26,145,37,119,0,46,-46
26,145,37,133,0,30,-30
26,145,39,35,0,30,-30
26,145,39,49,29,63,-34
26,145,39,95,43,0,43
26,145,47,37,0,36,-36
26,145,47,157,0,30,-30
26,145,48,27,0,32,-32
26,145,48,29,32,92,-60
26,145,48,201,0,46,-46
26,145,48,439,0,27,-27
26,145,48,453,0,39,-39
26,147,4,13,57,125,-68
26,147,4,21,0,61,-61
26,147,6,37,0,23,-23
26,147,6,73,0,42,-42
26,147,12,11,0,25,-25
26,147,12,15,0,32,-32
26,147,12,57,0,33,-33
26,147,12,69,0,35,-35
26,147,12,71,0,41,-41
26,147,12,95,0,20,-20
26,147,12,99,0,30,-30
26,147,12,101,0,50,-50
26,147,12,103,0,45,-45
26,147,12,105,0,36,-36
26,147,12,115,0,36,-36
26,147,17,31,1013,66,947
26,147,17,43,53,0,53
26,147,26,17,35,32,3
26,147,26,49,88,123,-35
26,147,26,55,0,30,-30
26,147,26,63,0,52,-52
26,147,26,65,46,74,-28
26,147,26,69,0,34,-34
26,147,26,73,23,29,-6
26,147,26,77,32,45,-13
26,147,26,81,61,107,-46
26,147,26,87,276,277,-1
26,147,26,93,0,30,-30
26,147,26,99,2714,2906,-192
26,147,26,115,0,46,-46
26,147,26,125,403,567,-164
26,147,26,143,0,31,-31
26,147,26,145,57,0,57
26,147,26,151,589,683,-94
26,147,26,161,60,81,-21
26,147,26,163,460,386,74
26,147,32,3,28,81,-53
26,147,37,119,0,45,-45
26,147,39,49,0,22,-22
26,147,48,439,0,31,-31
26,149,4,13,0,36,-36
26,149,17,31,58,48,10
26,149,18,39,273,312,-39
26,149,18,87,311,218,93
26,149,18,113,31,0,31
26,149,18,141,39,31,8
26,149,18,151,0,50,-50
26,149,26,5,0,51,-51
26,149,26,21,46,66,-20
26,149,26,23,334,298,36
26,149,26,25,69,76,-7
26,149,26,27,311,326,-15
26,149,26,77,477,583,-106
26,149,26,81,42,49,-7
26,149,26,125,0,32,-32
26,149,26,159,68,99,-31
26,149,26,163,41,39,2
26,151,4,13,0,35,-35
26,151,26,17,0,39,-39
26,151,26,49,57,76,-19
26,151,26,63,139,155,-16
26,151,26,65,0,21,-21
26,151,26,81,0,25,-25
26,151,26,87,288,243,45
26,151,26,99,237,238,-1
26,151,26,125,104,127,-23
26,151,26,145,26,43,-17
26,151,26,147,683,589,94
26,151,26,157,166,163,3
26,151,26,161,0,28,-28
26,151,26,163,84,87,-3
26,153,26,41,42,54,-12
26,153,26,103,0,43,-43
26,155,4,13,0,43,-43
26,155,17,31,0,25,-25
26,155,26,37,309,367,-58
26,155,26,45,90,114,-24
26,155,26,49,750,668,82
26,155,26,57,55,47,8
26,155,26,65,564,658,-94
26,155,26,67,33,26,7
26,155,26,73,35,41,-6
26,155,26,75,0,35,-35
26,155,26,81,44,59,-15
26,155,26,93,222,244,-22
26,155,26,99,0,53,-53
26,155,26,125,155,163,-8
26,155,26,143,0,41,-41
26,155,26,145,259,249,10
26,155,26,161,23,29,-6
26,155,26,163,62,61,1
26,155,32,3,0,45,-45
26,157,4,13,0,22,-22
26,157,26,17,167,295,-128
26,157,26,49,475,424,51
26,157,26,63,237,181,56
26,157,26,65,0,35,-35
26,157,26,73,22,37,-15
26,157,26,81,42,42,0
26,157,26,87,347,228,119
26,157,26,99,101,80,21
26,157,26,111,28,40,-12
26,157,26,125,117,137,-20
26,157,26,129,0,37,-37
26,157,26,145,346,449,-103
26,157,26,151,163,166,-3
26,157,26,161,0,25,-25
26,157,26,163,56,31,25
26,159,4,13,0,49,-49
26,159,12,57,0,26,-26
26,159,12,105,42,0,42
26,159,17,31,174,126,48
26,159,17,97,26,0,26
26,159,18,141,40,37,3
26,159,26,5,474,569,-95
26,159,26,15,0,38,-38
26,159,26,21,683,689,-6
26,159,26,25,58,48,10
26,159,26,27,328,245,83
26,159,26,65,0,33,-33
26,159,26,77,1601,1855,-254
26,159,26,81,103,162,-59
26,159,26,125,32,34,-2
26,159,26,139,96,144,-48
26,159,26,149,99,68,31
26,159,26,161,0,34,-34
26,159,26,163,35,28,7
26,159,32,3,0,26,-26
26,159,48,215,43,72,-29
26,161,2,20,0,28,-28
26,161,4,13,155,367,-212
26,161,4,19,40,103,-63
26,161,6,1,89,158,-69
26,161,6,13,29,67,-38
26,161,6,37,216,423,-207
26,161,6,59,92,142,-50
26,161,6,67,26,38,-12
26,161,6,71,0,39,-39
26,161,6,73,168,366,-198
26,161,6,75,115,198,-83
26,161,6,81,0,89,-89
26,161,6,85,95,334,-239
26,161,6,97,0,32,-32
26,161,8,5,0,55,-55
26,161,8,13,21,82,-61
26,161,8,31,35,86,-51
26,161,8,41,0,61,-61
26,161,8,69,31,0,31
26,161,9,1,32,68,-36
26,161,9,3,41,51,-10
26,161,9,7,0,96,-96
26,161,9,9,34,37,-3
26,161,9,11,0,895,-895
26,161,11,1,142,181,-39
26,161,12,1,23,0,23
26,161,12,9,0,28,-28
26,161,12,11,58,103,-45
26,161,12,15,0,28,-28
26,161,12,21,0,49,-49
26,161,12,31,0,31,-31
26,161,12,57,53,66,-13
26,161,12,71,47,95,-48
26,161,12,86,35,75,-40
26,161,12,95,32,78,-46
26,161,12,99,64,75,-11
26,161,12,101,0,32,-32
26,161,12,103,36,90,-54
26,161,12,105,0,41,-41
26,161,12,115,0,40,-40
26,161,12,117,0,30,-30
26,161,12,127,0,24,-24
26,161,13,67,23,67,-44
26,161,13,89,55,69,-14
26,161,13,121,44,151,-107
26,161,13,135,0,66,-66
26,161,15,3,23,48,-25
26,161,17,19,29,37,-8
26,161,17,31,572,1043,-471
26,161,17,43,48,181,-133
26,161,17,89,0,43,-43
26,161,17,97,64,134,-70
26,161,17,197,38,66,-28
26,161,18,3,51,0,51
26,161,18,5,0,23,-23
26,161,18,57,23,60,-37
26,161,18,89,0,37,-37
26,161,18,97,66,105,-39
26,161,18,105,43,43,0
26,161,18,141,0,36,-36
26,161,18,157,42,0,42
26,161,19,103,67,33,34
26,161,20,91,0,54,-54
26,161,21,111,43,49,-6
26,161,22,71,23,21,2
26,161,24,5,38,45,-7
26,161,24,31,71,160,-89
26,161,24,33,40,38,2
26,161,24,510,28,63,-35
26,161,25,9,0,34,-34
26,161,25,17,160,313,-153
26,161,25,21,41,97,-56
26,161,25,25,89,107,-18
26,161,25,27,28,0,28
26,161,26,5,50,35,15
26,161,26,7,36,0,36
26,161,26,17,42,36,6
26,161,26,21,40,65,-25
26,161,26,23,37,0,37
26,161,26,25,104,55,49
26,161,26,29,24,0,24
26,161,26,37,53,37,16
26,161,26,45,128,57,71
26,161,26,47,22,25,-3
26,161,26,49,366,300,66
26,161,26,55,59,86,-27
26,161,26,59,74,66,8
26,161,26,65,524,377,147
26,161,26,69,22,30,-8
26,161,26,73,63,42,21
26,161,26,75,741,641,100
26,161,26,77,252,286,-34
26,161,26,81,327,269,58
26,161,26,87,23,33,-10
